ticker,exchange,name,sector,industry
BCEI,NYSE,"BONANZA CREEK ENERGY, INC.",ENERGY,OIL & GAS PRODUCTION
BOOT,NYSE,"BOOT BARN HOLDINGS, INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
BAH,NYSE,BOOZ ALLEN HAMILTON HOLDING CORPORATION,CONSUMER SERVICES,PROFESSIONAL SERVICES
BWA,NYSE,BORGWARNER INC.,CAPITAL GOODS,AUTO PARTS:O.E.M.
SAM,NYSE,"BOSTON BEER COMPANY, INC. (THE)",CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)
BXP,NYSE,"BOSTON PROPERTIES, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
BXP^B,NYSE,"BOSTON PROPERTIES, INC.",N/A,N/A
BSX,NYSE,BOSTON SCIENTIFIC CORPORATION,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
BOX,NYSE,"BOX, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
BYD,NYSE,BOYD GAMING CORPORATION,CONSUMER SERVICES,HOTELS/RESORTS
BPMP,NYSE,BP MIDSTREAM PARTNERS LP,ENERGY,NATURAL GAS DISTRIBUTION
BP,NYSE,BP P.L.C.,ENERGY,INTEGRATED OIL COMPANIES
BPT,NYSE,BP PRUDHOE BAY ROYALTY TRUST,ENERGY,INTEGRATED OIL COMPANIES
BRC,NYSE,BRADY CORPORATION,CONSUMER DURABLES,MISCELLANEOUS MANUFACTURING INDUSTRIES
BHR,NYSE,BRAEMAR HOTELS & RESORTS INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
BHR^B,NYSE,BRAEMAR HOTELS & RESORTS INC.,N/A,N/A
BDN,NYSE,BRANDYWINE REALTY TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
BWG,NYSE,BRANDYWINEGLOBAL GLOBAL INCOME OPPORTUNITIES FUND,N/A,N/A
LND,NYSE,BRASILAGRO CIA BRASILEIRA DE PROPRIEDADES AGRICOLAS,CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
BAK,NYSE,BRASKEM S.A.,BASIC INDUSTRIES,MAJOR CHEMICALS
BRFS,NYSE,BRF S.A.,CONSUMER NON-DURABLES,MEAT/POULTRY/FISH
BPI,NYSE,"BRIDGEPOINT EDUCATION, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
BGG,NYSE,BRIGGS & STRATTON CORPORATION,ENERGY,INDUSTRIAL MACHINERY/COMPONENTS
BFAM,NYSE,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,MISCELLANEOUS,OTHER CONSUMER SERVICES
BEDU,NYSE,BRIGHT SCHOLAR EDUCATION HOLDINGS LIMITED,CONSUMER SERVICES,OTHER CONSUMER SERVICES
BSA,NYSE,BRIGHTSPHERE INVESTMENT GROUP PLC,FINANCE,INVESTMENT MANAGERS
BSIG,NYSE,BRIGHTSPHERE INVESTMENT GROUP PLC,FINANCE,INVESTMENT MANAGERS
EAT,NYSE,"BRINKER INTERNATIONAL, INC.",CONSUMER SERVICES,RESTAURANTS
BCO,NYSE,BRINK&#39;S COMPANY (THE),TRANSPORTATION,OIL REFINING/MARKETING
BMY,NYSE,BRISTOL-MYERS SQUIBB COMPANY,HEALTH CARE,MAJOR PHARMACEUTICALS
BRS,NYSE,BRISTOW GROUP INC,TRANSPORTATION,TRANSPORTATION SERVICES
BTI,NYSE,BRITISH AMERICAN TOBACCO P.L.C.,CONSUMER NON-DURABLES,FARMING/SEEDS/MILLING
BRX,NYSE,BRIXMOR PROPERTY GROUP INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
BR,NYSE,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",MISCELLANEOUS,BUSINESS SERVICES
BKD,NYSE,BROOKDALE SENIOR LIVING INC.,HEALTH CARE,HOSPITAL/NURSING MANAGEMENT
BAM,NYSE,BROOKFIELD ASSET MANAGEMENT INC,CONSUMER SERVICES,BUILDING OPERATORS
BBU,NYSE,BROOKFIELD BUSINESS PARTNERS L.P.,BASIC INDUSTRIES,ENGINEERING & CONSTRUCTION
DTLA^,NYSE,BROOKFIELD DTLA INC.,N/A,N/A
INF,NYSE,BROOKFIELD GLOBAL LISTED INFRASTRUCTURE INCOME FUND,N/A,N/A
BIP,NYSE,BROOKFIELD INFRASTRUCTURE PARTNERS LP,CONSUMER SERVICES,MARINE TRANSPORTATION
RA,NYSE,BROOKFIELD REAL ASSETS INCOME FUND INC.,N/A,N/A
BEP,NYSE,BROOKFIELD RENEWABLE PARTNERS L.P.,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
BRO,NYSE,"BROWN & BROWN, INC.",FINANCE,SPECIALTY INSURERS
BF.A,NYSE,BROWN FORMAN CORPORATION,N/A,N/A
BF.B,NYSE,BROWN FORMAN CORPORATION,N/A,N/A
BRT,NYSE,BRT APARTMENTS CORP.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
BC,NYSE,BRUNSWICK CORPORATION,ENERGY,INDUSTRIAL MACHINERY/COMPONENTS
BT,NYSE,BT GROUP PLC,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
BPL,NYSE,BUCKEYE PARTNERS L.P.,ENERGY,NATURAL GAS DISTRIBUTION
BKE,NYSE,"BUCKLE, INC. (THE)",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
BVN,NYSE,BUENAVENTURA MINING COMPANY INC.,BASIC INDUSTRIES,PRECIOUS METALS
BBW,NYSE,"BUILD-A-BEAR WORKSHOP, INC.",CONSUMER SERVICES,RECREATIONAL PRODUCTS/TOYS
BG,NYSE,BUNGE LIMITED,CONSUMER NON-DURABLES,PACKAGED FOODS
BURL,NYSE,"BURLINGTON STORES, INC.",CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
BWXT,NYSE,"BWX TECHNOLOGIES, INC.",ENERGY,INDUSTRIAL MACHINERY/COMPONENTS
BY,NYSE,"BYLINE BANCORP, INC.",FINANCE,MAJOR BANKS
CJ,NYSE,"C&J ENERGY SERVICES, INC",ENERGY,OILFIELD SERVICES/EQUIPMENT
GYB,NYSE,CABCO SERIES 2004-101 TRUST,FINANCE,FINANCE: CONSUMER SERVICES
PFH,NYSE,CABCO SERIES 2004-101 TRUST,FINANCE,FINANCE: CONSUMER SERVICES
CABO,NYSE,"CABLE ONE, INC.",CONSUMER SERVICES,TELEVISION SERVICES
CBT,NYSE,CABOT CORPORATION,BASIC INDUSTRIES,MAJOR CHEMICALS
COG,NYSE,CABOT OIL & GAS CORPORATION,ENERGY,OIL & GAS PRODUCTION
CACI,NYSE,"CACI INTERNATIONAL, INC.",TECHNOLOGY,EDP SERVICES
WHD,NYSE,"CACTUS, INC.",ENERGY,METAL FABRICATIONS
CADE,NYSE,CADENCE BANCORPORATION,FINANCE,MAJOR BANKS
CAE,NYSE,CAE INC,MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS
CAI,NYSE,"CAI INTERNATIONAL, INC.",TECHNOLOGY,DIVERSIFIED COMMERCIAL SERVICES
CAI^A,NYSE,"CAI INTERNATIONAL, INC.",N/A,N/A
CAL,NYSE,"CALERES, INC.",CONSUMER NON-DURABLES,SHOE MANUFACTURING
CRC,NYSE,CALIFORNIA RESOURCES CORPORATION,ENERGY,OIL & GAS PRODUCTION
CWT,NYSE,CALIFORNIA WATER  SERVICE GROUP HOLDING,PUBLIC UTILITIES,WATER SUPPLY
CALX,NYSE,"CALIX, INC",CONSUMER SERVICES,TELECOMMUNICATIONS EQUIPMENT
ELY,NYSE,CALLAWAY GOLF COMPANY,CONSUMER NON-DURABLES,RECREATIONAL PRODUCTS/TOYS
CPE,NYSE,CALLON PETROLEUM COMPANY,ENERGY,OIL & GAS PRODUCTION
CPE^A,NYSE,CALLON PETROLEUM COMPANY,ENERGY,OIL & GAS PRODUCTION
CBM,NYSE,CAMBREX CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
CPT,NYSE,CAMDEN PROPERTY TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CCJ,NYSE,CAMECO CORPORATION,BASIC INDUSTRIES,PRECIOUS METALS
CPB,NYSE,CAMPBELL SOUP COMPANY,CONSUMER NON-DURABLES,PACKAGED FOODS
CWH,NYSE,"CAMPING WORLD HOLDINGS, INC.",CONSUMER DURABLES,AUTOMOTIVE AFTERMARKET
GOOS,NYSE,CANADA GOOSE HOLDINGS INC.,CONSUMER NON-DURABLES,APPAREL
CM,NYSE,CANADIAN IMPERIAL BANK OF COMMERCE,FINANCE,COMMERCIAL BANKS
CNI,NYSE,CANADIAN NATIONAL RAILWAY COMPANY,TRANSPORTATION,RAILROADS
CNQ,NYSE,CANADIAN NATURAL RESOURCES LIMITED,ENERGY,OIL & GAS PRODUCTION
CP,NYSE,CANADIAN PACIFIC RAILWAY LIMITED,TRANSPORTATION,RAILROADS
CNNE,NYSE,"CANNAE HOLDINGS, INC.",CONSUMER SERVICES,RESTAURANTS
CAJ,NYSE,"CANON, INC.",MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS
CMD,NYSE,CANTEL MEDICAL CORP.,HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
COF,NYSE,CAPITAL ONE FINANCIAL CORPORATION,FINANCE,MAJOR BANKS
COF.WS,NYSE,CAPITAL ONE FINANCIAL CORPORATION,N/A,N/A
COF^C,NYSE,CAPITAL ONE FINANCIAL CORPORATION,FINANCE,MAJOR BANKS
COF^D,NYSE,CAPITAL ONE FINANCIAL CORPORATION,N/A,N/A
COF^F,NYSE,CAPITAL ONE FINANCIAL CORPORATION,N/A,N/A
COF^G,NYSE,CAPITAL ONE FINANCIAL CORPORATION,N/A,N/A
COF^H,NYSE,CAPITAL ONE FINANCIAL CORPORATION,N/A,N/A
COF^P,NYSE,CAPITAL ONE FINANCIAL CORPORATION,N/A,N/A
CSU,NYSE,CAPITAL SENIOR LIVING CORPORATION,HEALTH CARE,HOSPITAL/NURSING MANAGEMENT
BXMT,NYSE,"CAPITAL TRUST, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CIC,NYSE,CAPITOL INVESTMENT CORP. IV,FINANCE,BUSINESS SERVICES
CIC.U,NYSE,CAPITOL INVESTMENT CORP. IV,N/A,N/A
CIC.WS,NYSE,CAPITOL INVESTMENT CORP. IV,N/A,N/A
CMO,NYSE,CAPSTEAD MORTGAGE CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CMO^E,NYSE,CAPSTEAD MORTGAGE CORPORATION,N/A,N/A
CRR,NYSE,"CARBO CERAMICS, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
CAH,NYSE,"CARDINAL HEALTH, INC.",HEALTH CARE,OTHER PHARMACEUTICALS
CRCM,NYSE,"CARE.COM, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
CSL,NYSE,CARLISLE COMPANIES INCORPORATED,BASIC INDUSTRIES,SPECIALTY CHEMICALS
KMX,NYSE,CARMAX INC,CONSUMER DURABLES,AUTOMOTIVE AFTERMARKET
CCL,NYSE,CARNIVAL CORPORATION,CONSUMER SERVICES,MARINE TRANSPORTATION
CUK,NYSE,CARNIVAL CORPORATION,CONSUMER SERVICES,MARINE TRANSPORTATION
CRS,NYSE,CARPENTER TECHNOLOGY CORPORATION,BASIC INDUSTRIES,STEEL/IRON ORE
CSV,NYSE,"CARRIAGE SERVICES, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
CARS,NYSE,CARS.COM INC.,TECHNOLOGY,EDP SERVICES
CRI,NYSE,"CARTER&#39;S, INC.",CONSUMER NON-DURABLES,APPAREL
CVNA,NYSE,CARVANA CO.,CONSUMER DURABLES,AUTOMOTIVE AFTERMARKET
CSLT,NYSE,"CASTLIGHT HEALTH, INC.",TECHNOLOGY,EDP SERVICES
CTLT,NYSE,"CATALENT, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
CTT,NYSE,"CATCHMARK TIMBER TRUST, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CAT,NYSE,"CATERPILLAR, INC.",CAPITAL GOODS,CONSTRUCTION/AG EQUIPMENT/TRUCKS
CATO,NYSE,CATO CORPORATION (THE),CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
CBZ,NYSE,"CBIZ, INC.",MISCELLANEOUS,BUSINESS SERVICES
CBL,NYSE,"CBL & ASSOCIATES PROPERTIES, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CBL^D,NYSE,"CBL & ASSOCIATES PROPERTIES, INC.",N/A,N/A
CBL^E,NYSE,"CBL & ASSOCIATES PROPERTIES, INC.",N/A,N/A
CBO,NYSE,CBO (LISTING MARKET - NYSE - NETWORKS A/E),N/A,N/A
IGR,NYSE,CBRE CLARION GLOBAL REAL ESTATE INCOME FUND,N/A,N/A
CBRE,NYSE,"CBRE GROUP, INC.",FINANCE,REAL ESTATE
CBS,NYSE,CBS CORPORATION,N/A,N/A
CBS.A,NYSE,CBS CORPORATION,N/A,N/A
CBX,NYSE,CBX (LISTING MARKET NYSE NETWORKS AE,N/A,N/A
FUN,NYSE,"CEDAR FAIR, L.P.",CONSUMER SERVICES,SERVICES-MISC. AMUSEMENT & RECREATION
CDR,NYSE,"CEDAR REALTY TRUST, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CDR^B,NYSE,"CEDAR REALTY TRUST, INC.",N/A,N/A
CDR^C,NYSE,"CEDAR REALTY TRUST, INC.",N/A,N/A
CE,NYSE,CELANESE CORPORATION,BASIC INDUSTRIES,MAJOR CHEMICALS
CLS,NYSE,"CELESTICA, INC.",TECHNOLOGY,ELECTRICAL PRODUCTS
CEL,NYSE,"CELLCOM ISRAEL, LTD.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
CPAC,NYSE,CEMENTOS PACASMAYO S.A.A.,CAPITAL GOODS,BUILDING MATERIALS
HSEB.CL,NYSE,HSBC HOLDINGS PLC,N/A,N/A
CX,NYSE,CEMEX S.A.B. DE C.V.,CAPITAL GOODS,BUILDING MATERIALS
CVE,NYSE,CENOVUS ENERGY INC,ENERGY,OIL & GAS PRODUCTION
CNC,NYSE,CENTENE CORPORATION,HEALTH CARE,MEDICAL SPECIALITIES
CEN,NYSE,CENTER COAST BROOKFIELD MLP & ENERGY INFRASTRUCTUR,N/A,N/A
CNP,NYSE,"CENTERPOINT ENERGY, INC.",PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
EBR,NYSE,CENTRAIS ELECTRICAS BRASILEIRAS S.A.- ELETROBRAS,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
EBR.B,NYSE,CENTRAIS ELECTRICAS BRASILEIRAS S.A.- ELETROBRAS,N/A,N/A
CEPU,NYSE,CENTRAL PUERTO S.A.,PUBLIC UTILITIES,ELECTRIC UTILITIES: CENTRAL
CCS,NYSE,"CENTURY COMMUNITIES, INC.",CAPITAL GOODS,HOMEBUILDING
CTL,NYSE,"CENTURYLINK, INC.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
CDAY,NYSE,CERIDIAN HCM HOLDING INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
CF,NYSE,"CF INDUSTRIES HOLDINGS, INC.",BASIC INDUSTRIES,AGRICULTURAL CHEMICALS
CGG,NYSE,CGG,ENERGY,OIL & GAS PRODUCTION
GIB,NYSE,"CGI GROUP, INC.",CONSUMER SERVICES,PROFESSIONAL SERVICES
ECOM,NYSE,CHANNELADVISOR CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
CRL,NYSE,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH
CLDT,NYSE,CHATHAM LODGING TRUST (REIT),CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CMCM,NYSE,CHEETAH MOBILE INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
CHGG,NYSE,"CHEGG, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
CHE,NYSE,CHEMED CORP.,HEALTH CARE,MEDICAL/NURSING SERVICES
CC,NYSE,CHEMOURS COMPANY (THE),BASIC INDUSTRIES,MAJOR CHEMICALS
CHMI,NYSE,CHERRY HILL MORTGAGE INVESTMENT CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CHMI^A,NYSE,CHERRY HILL MORTGAGE INVESTMENT CORPORATION,N/A,N/A
CHK,NYSE,CHESAPEAKE ENERGY CORPORATION,ENERGY,OIL & GAS PRODUCTION
CHK^D,NYSE,CHESAPEAKE ENERGY CORPORATION,N/A,N/A
CHKR,NYSE,CHESAPEAKE GRANITE WASH TRUST,ENERGY,OIL & GAS PRODUCTION
CHSP,NYSE,CHESAPEAKE LODGING TRUST,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CPK,NYSE,CHESAPEAKE UTILITIES CORPORATION,PUBLIC UTILITIES,OIL & GAS PRODUCTION
CVX,NYSE,CHEVRON CORPORATION,ENERGY,INTEGRATED OIL COMPANIES
CHS,NYSE,"CHICO&#39;S FAS, INC.",CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
CIM,NYSE,CHIMERA INVESTMENT CORPORATION,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CIM^A,NYSE,CHIMERA INVESTMENT CORPORATION,N/A,N/A
CIM^B,NYSE,CHIMERA INVESTMENT CORPORATION,N/A,N/A
DL,NYSE,CHINA DISTANCE EDUCATION HOLDINGS LIMITED,CONSUMER SERVICES,OTHER CONSUMER SERVICES
CEA,NYSE,CHINA EASTERN AIRLINES CORPORATION LTD.,TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
CHN,NYSE,"CHINA FUND, INC. (THE)",N/A,N/A
CGA,NYSE,"CHINA GREEN AGRICULTURE, INC.",BASIC INDUSTRIES,AGRICULTURAL CHEMICALS
LFC,NYSE,CHINA LIFE INSURANCE COMPANY LIMITED,FINANCE,LIFE INSURANCE
CHL,NYSE,CHINA MOBILE (HONG KONG) LTD.,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
BORN,NYSE,CHINA NEW BORUN CORPORATION,CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)
COE,NYSE,CHINA ONLINE EDUCATION GROUP,CONSUMER SERVICES,OTHER CONSUMER SERVICES
SNP,NYSE,CHINA PETROLEUM & CHEMICAL CORPORATION,ENERGY,INTEGRATED OIL COMPANIES
XRF,NYSE,CHINA RAPID FINANCE LIMITED,FINANCE,FINANCE: CONSUMER SERVICES
ZNH,NYSE,CHINA SOUTHERN AIRLINES COMPANY LIMITED,TRANSPORTATION,AIR FREIGHT/DELIVERY SERVICES
CHA,NYSE,CHINA TELECOM CORP LTD,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
CHU,NYSE,CHINA UNICOM (HONG KONG) LTD,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
CYD,NYSE,CHINA YUCHAI INTERNATIONAL LIMITED,ENERGY,INDUSTRIAL MACHINERY/COMPONENTS
ZX,NYSE,CHINA ZENIX AUTO INTERNATIONAL LIMITED,CAPITAL GOODS,AUTO PARTS:O.E.M.
CMG,NYSE,"CHIPOTLE MEXICAN GRILL, INC.",CONSUMER SERVICES,RESTAURANTS
CHH,NYSE,"CHOICE HOTELS INTERNATIONAL, INC.",CONSUMER SERVICES,HOTELS/RESORTS
CBK,NYSE,CHRISTOPHER & BANKS CORPORATION,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
CB,NYSE,CHUBB LIMITED,FINANCE,PROPERTY-CASUALTY INSURERS
CHT,NYSE,"CHUNGHWA TELECOM CO., LTD.",PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
CHD,NYSE,"CHURCH & DWIGHT COMPANY, INC.",BASIC INDUSTRIES,PACKAGE GOODS/COSMETICS
CIEN,NYSE,CIENA CORPORATION,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
CI,NYSE,CIGNA CORPORATION,HEALTH CARE,MEDICAL SPECIALITIES
XEC,NYSE,CIMAREX ENERGY CO,ENERGY,OIL & GAS PRODUCTION
CBB,NYSE,CINCINNATI BELL INC,PUBLIC UTILITIES,TELECOMMUNICATIONS EQUIPMENT
CBB^B,NYSE,CINCINNATI BELL INC,N/A,N/A
CNK,NYSE,CINEMARK HOLDINGS INC,CONSUMER SERVICES,MOVIES/ENTERTAINMENT
CINR,NYSE,CINER RESOURCES LP,BASIC INDUSTRIES,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)
CIR,NYSE,"CIRCOR INTERNATIONAL, INC.",CAPITAL GOODS,METAL FABRICATIONS
CISN,NYSE,CISION LTD.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
CIT,NYSE,CIT GROUP INC (DEL),FINANCE,MAJOR BANKS
BLW,NYSE,CITIGROUP INC.,FINANCE,MAJOR BANKS
C,NYSE,CITIGROUP INC.,FINANCE,MAJOR BANKS
C.WS.A,NYSE,CITIGROUP INC.,N/A,N/A
C^C,NYSE,CITIGROUP INC.,N/A,N/A
C^J,NYSE,CITIGROUP INC.,N/A,N/A
C^K,NYSE,CITIGROUP INC.,FINANCE,MAJOR BANKS
C^L,NYSE,CITIGROUP INC.,N/A,N/A
C^N,NYSE,CITIGROUP INC.,FINANCE,MAJOR BANKS
C^S,NYSE,CITIGROUP INC.,N/A,N/A
CFG,NYSE,"CITIZENS FINANCIAL GROUP, INC.",FINANCE,MAJOR BANKS
CIA,NYSE,"CITIZENS, INC.",FINANCE,LIFE INSURANCE
CIO,NYSE,"CITY OFFICE REIT, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CIO^A,NYSE,"CITY OFFICE REIT, INC.",N/A,N/A
CVEO,NYSE,CIVEO CORPORATION,CONSUMER SERVICES,HOTELS/RESORTS
CIVI,NYSE,"CIVITAS SOLUTIONS, INC.",HEALTH CARE,MEDICAL/NURSING SERVICES
CLH,NYSE,"CLEAN HARBORS, INC.",BASIC INDUSTRIES,ENVIRONMENTAL SERVICES
CCO,NYSE,"CLEAR CHANNEL OUTDOOR HOLDINGS, INC.",CONSUMER SERVICES,ADVERTISING
CBA,NYSE,CLEARBRIDGE AMERICAN ENERGY MLP FUND INC.,N/A,N/A
CEM,NYSE,CLEARBRIDGE ENERGY MLP FUND INC.,N/A,N/A
EMO,NYSE,CLEARBRIDGE ENERGY MLP OPPORTUNITY FUND INC.,N/A,N/A
CTR,NYSE,CLEARBRIDGE ENERGY MLP TOTAL RETURN FUND INC.,N/A,N/A
CLW,NYSE,CLEARWATER PAPER CORPORATION,BASIC INDUSTRIES,PAPER
CLF,NYSE,CLEVELAND-CLIFFS INC.,BASIC INDUSTRIES,PRECIOUS METALS
CLPR,NYSE,CLIPPER REALTY INC.,CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CLX,NYSE,CLOROX COMPANY (THE),CONSUMER DURABLES,SPECIALTY CHEMICALS
CLD,NYSE,CLOUD PEAK ENERGY INC,ENERGY,COAL MINING
CLDR,NYSE,"CLOUDERA, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
CMS,NYSE,CMS ENERGY CORPORATION,PUBLIC UTILITIES,POWER GENERATION
CMS^B,NYSE,CMS ENERGY CORPORATION,PUBLIC UTILITIES,POWER GENERATION
CMSA,NYSE,CMS ENERGY CORPORATION,PUBLIC UTILITIES,POWER GENERATION
CNA,NYSE,CNA FINANCIAL CORPORATION,FINANCE,PROPERTY-CASUALTY INSURERS
CNHI,NYSE,CNH INDUSTRIAL N.V.,CAPITAL GOODS,CONSTRUCTION/AG EQUIPMENT/TRUCKS
CNO,NYSE,"CNO FINANCIAL GROUP, INC.",FINANCE,ACCIDENT &HEALTH INSURANCE
CEO,NYSE,CNOOC LIMITED,ENERGY,OIL & GAS PRODUCTION
CNXM,NYSE,CNX MIDSTREAM PARTNERS LP,PUBLIC UTILITIES,NATURAL GAS DISTRIBUTION
CEIX,NYSE,CNX RESOURCES CORPORATION,ENERGY,OIL & GAS PRODUCTION
CNX,NYSE,CNX RESOURCES CORPORATION,ENERGY,OIL & GAS PRODUCTION
KOF,NYSE,COCA COLA FEMSA S.A.B. DE C.V.,CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)
KO,NYSE,COCA-COLA COMPANY (THE),CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)
CCE,NYSE,COCA-COLA EUROPEAN PARTNERS PLC,CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)
CDE,NYSE,"COEUR MINING, INC.",BASIC INDUSTRIES,PRECIOUS METALS
FOF,NYSE,"COHEN & STEERS CLOSED-END OPPORTUNITY FUND, INC.",N/A,N/A
INB,NYSE,"COHEN & STEERS GLOBAL INCOME BUILDER, INC.",N/A,N/A
CNS,NYSE,COHEN & STEERS INC,FINANCE,INVESTMENT MANAGERS
UTF,NYSE,"COHEN & STEERS INFRASTRUCTURE FUND, INC",N/A,N/A
LDP,NYSE,"COHEN & STEERS LIMITED DURATION PREFERRED AND INCOME FUND, INC",N/A,N/A
MIE,NYSE,"COHEN & STEERS MLP INCOME AND ENERGY OPPORTUNITY FUND, INC.",N/A,N/A
RQI,NYSE,COHEN & STEERS QUALITY INCOME REALTY FUND INC,N/A,N/A
RNP,NYSE,COHEN & STEERS REIT AND PREFERRED INCOME FUND INC,N/A,N/A
PSF,NYSE,"COHEN & STEERS SELECT PREFERRED AND INCOME FUND, INC.",N/A,N/A
RFI,NYSE,"COHEN & STEERS TOTAL RETURN REALTY FUND, INC.",N/A,N/A
CFX,NYSE,COLFAX CORPORATION,CAPITAL GOODS,FLUID CONTROLS
CL,NYSE,COLGATE-PALMOLIVE COMPANY,CONSUMER NON-DURABLES,PACKAGE GOODS/COSMETICS
CXE,NYSE,COLONIAL HIGH INCOME MUNICIPAL TRUST,N/A,N/A
CIF,NYSE,COLONIAL INTERMEDIATE HIGH INCOME FUND,N/A,N/A
CXH,NYSE,COLONIAL INVESTMENT GRADE MUNICIPAL TRUST,N/A,N/A
CMU,NYSE,COLONIAL MUNICIPAL INCOME TRUST,N/A,N/A
CLNC,NYSE,"COLONY NORTHSTAR CREDIT REAL ESTATE, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CLNS,NYSE,"COLONY NORTHSTAR, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
CLNS^B,NYSE,"COLONY NORTHSTAR, INC.",N/A,N/A
CLNS^D,NYSE,"COLONY NORTHSTAR, INC.",N/A,N/A
CLNS^E,NYSE,"COLONY NORTHSTAR, INC.",N/A,N/A
CLNS^G,NYSE,"COLONY NORTHSTAR, INC.",N/A,N/A
CLNS^H,NYSE,"COLONY NORTHSTAR, INC.",N/A,N/A
CLNS^I,NYSE,"COLONY NORTHSTAR, INC.",N/A,N/A
CLNS^J,NYSE,"COLONY NORTHSTAR, INC.",N/A,N/A
CXP,NYSE,"COLUMBIA PROPERTY TRUST, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
